symbol,isActive,isIndex
601002,TRUE,FALSE
601003,TRUE,FALSE
601004,TRUE,FALSE
601005,TRUE,FALSE
601006,TRUE,FALSE
601007,TRUE,FALSE
601008,TRUE,FALSE
601009,TRUE,FALSE
601010,TRUE,FALSE
601011,TRUE,FALSE
601012,TRUE,FALSE
601013,TRUE,FALSE
601014,TRUE,FALSE
601015,TRUE,FALSE
601016,TRUE,FALSE
601017,TRUE,FALSE
601018,TRUE,FALSE
601019,TRUE,FALSE
601021,TRUE,FALSE
601022,TRUE,FALSE
601023,TRUE,FALSE
601024,TRUE,FALSE
601025,TRUE,FALSE
601026,TRUE,FALSE
601027,TRUE,FALSE
601028,TRUE,FALSE
601029,TRUE,FALSE
601030,TRUE,FALSE
601031,TRUE,FALSE
601032,TRUE,FALSE
601033,TRUE,FALSE
601034,TRUE,FALSE
601035,TRUE,FALSE
601036,TRUE,FALSE
601037,TRUE,FALSE
601038,TRUE,FALSE
601039,TRUE,FALSE
601040,TRUE,FALSE
601041,TRUE,FALSE
601042,TRUE,FALSE
601043,TRUE,FALSE
601044,TRUE,FALSE
601045,TRUE,FALSE
601046,TRUE,FALSE
601047,TRUE,FALSE
601048,TRUE,FALSE
601049,TRUE,FALSE
601050,TRUE,FALSE
601051,TRUE,FALSE
601052,TRUE,FALSE
601053,TRUE,FALSE
601054,TRUE,FALSE
601055,TRUE,FALSE
601056,TRUE,FALSE
601057,TRUE,FALSE
601058,TRUE,FALSE
601059,TRUE,FALSE
601060,TRUE,FALSE
601061,TRUE,FALSE
601062,TRUE,FALSE
601063,TRUE,FALSE
601064,TRUE,FALSE
601065,TRUE,FALSE
601066,TRUE,FALSE
601067,TRUE,FALSE
601068,TRUE,FALSE
601069,TRUE,FALSE
601070,TRUE,FALSE
601071,TRUE,FALSE
601072,TRUE,FALSE
601073,TRUE,FALSE
601074,TRUE,FALSE
601075,TRUE,FALSE
601076,TRUE,FALSE
601077,TRUE,FALSE
601078,TRUE,FALSE
601079,TRUE,FALSE
601080,TRUE,FALSE
601081,TRUE,FALSE
601082,TRUE,FALSE
601083,TRUE,FALSE
601084,TRUE,FALSE
601085,TRUE,FALSE
601086,TRUE,FALSE
601087,TRUE,FALSE
601088,TRUE,FALSE
601089,TRUE,FALSE
601090,TRUE,FALSE
601091,TRUE,FALSE
601092,TRUE,FALSE
601093,TRUE,FALSE
601094,TRUE,FALSE
601095,TRUE,FALSE
601096,TRUE,FALSE
601097,TRUE,FALSE
601098,TRUE,FALSE
601099,TRUE,FALSE
601100,TRUE,FALSE
601101,TRUE,FALSE
601102,TRUE,FALSE
601103,TRUE,FALSE
601104,TRUE,FALSE
601105,TRUE,FALSE
601106,TRUE,FALSE
601107,TRUE,FALSE
601108,TRUE,FALSE
601109,TRUE,FALSE
601110,TRUE,FALSE
601111,TRUE,FALSE
601112,TRUE,FALSE
601113,TRUE,FALSE
601114,TRUE,FALSE
601115,TRUE,FALSE
601116,TRUE,FALSE
601117,TRUE,FALSE
601118,TRUE,FALSE
601119,TRUE,FALSE
601120,TRUE,FALSE
601121,TRUE,FALSE
601122,TRUE,FALSE
601123,TRUE,FALSE
601124,TRUE,FALSE
601125,TRUE,FALSE
601126,TRUE,FALSE
601127,TRUE,FALSE
601128,TRUE,FALSE
601129,TRUE,FALSE
601130,TRUE,FALSE
601131,TRUE,FALSE
601132,TRUE,FALSE
601133,TRUE,FALSE
601134,TRUE,FALSE
601135,TRUE,FALSE
601136,TRUE,FALSE
601137,TRUE,FALSE
601138,TRUE,FALSE
601139,TRUE,FALSE
601140,TRUE,FALSE
601141,TRUE,FALSE
601142,TRUE,FALSE
601143,TRUE,FALSE
601144,TRUE,FALSE
601145,TRUE,FALSE
601146,TRUE,FALSE
601147,TRUE,FALSE
601148,TRUE,FALSE
601149,TRUE,FALSE
601150,TRUE,FALSE
601151,TRUE,FALSE
601152,TRUE,FALSE
601153,TRUE,FALSE
601154,TRUE,FALSE
601155,TRUE,FALSE
601156,TRUE,FALSE
601157,TRUE,FALSE
601158,TRUE,FALSE
601159,TRUE,FALSE
601160,TRUE,FALSE
601161,TRUE,FALSE
601162,TRUE,FALSE
601163,TRUE,FALSE
601164,TRUE,FALSE
601165,TRUE,FALSE
601166,TRUE,FALSE
601167,TRUE,FALSE
601168,TRUE,FALSE
601169,TRUE,FALSE
601170,TRUE,FALSE
601171,TRUE,FALSE
601172,TRUE,FALSE
601173,TRUE,FALSE
601174,TRUE,FALSE
601175,TRUE,FALSE
601176,TRUE,FALSE
601177,TRUE,FALSE
601178,TRUE,FALSE
601179,TRUE,FALSE
601180,TRUE,FALSE
601181,TRUE,FALSE
601182,TRUE,FALSE
601183,TRUE,FALSE
601184,TRUE,FALSE
601185,TRUE,FALSE
601186,TRUE,FALSE
601187,TRUE,FALSE
601188,TRUE,FALSE
601189,TRUE,FALSE
601190,TRUE,FALSE
601191,TRUE,FALSE
601192,TRUE,FALSE
601193,TRUE,FALSE
601194,TRUE,FALSE
601195,TRUE,FALSE
601196,TRUE,FALSE
601197,TRUE,FALSE
601198,TRUE,FALSE
601199,TRUE,FALSE
601200,TRUE,FALSE
601201,TRUE,FALSE
601202,TRUE,FALSE
601203,TRUE,FALSE
601204,TRUE,FALSE
601205,TRUE,FALSE
601206,TRUE,FALSE
601207,TRUE,FALSE
601208,TRUE,FALSE
601209,TRUE,FALSE
601210,TRUE,FALSE
601211,TRUE,FALSE
601212,TRUE,FALSE
601213,TRUE,FALSE
601214,TRUE,FALSE
601215,TRUE,FALSE
601216,TRUE,FALSE
601217,TRUE,FALSE
601218,TRUE,FALSE
601219,TRUE,FALSE
601220,TRUE,FALSE
601221,TRUE,FALSE
601222,TRUE,FALSE
601223,TRUE,FALSE
601224,TRUE,FALSE
601225,TRUE,FALSE
601226,TRUE,FALSE
601227,TRUE,FALSE
601228,TRUE,FALSE
601229,TRUE,FALSE
601230,TRUE,FALSE
601231,TRUE,FALSE
601232,TRUE,FALSE
601233,TRUE,FALSE
601234,TRUE,FALSE
601235,TRUE,FALSE
601236,TRUE,FALSE
601237,TRUE,FALSE
601238,TRUE,FALSE
601239,TRUE,FALSE
601240,TRUE,FALSE
601241,TRUE,FALSE
601242,TRUE,FALSE
601243,TRUE,FALSE
601244,TRUE,FALSE
601245,TRUE,FALSE
601246,TRUE,FALSE
601247,TRUE,FALSE
601248,TRUE,FALSE
601249,TRUE,FALSE
601250,TRUE,FALSE
601251,TRUE,FALSE
601252,TRUE,FALSE
601253,TRUE,FALSE
601254,TRUE,FALSE
601255,TRUE,FALSE
601256,TRUE,FALSE
601257,TRUE,FALSE
601258,TRUE,FALSE
601259,TRUE,FALSE
601260,TRUE,FALSE
601261,TRUE,FALSE
601262,TRUE,FALSE
601263,TRUE,FALSE
601264,TRUE,FALSE
601265,TRUE,FALSE
601266,TRUE,FALSE
601267,TRUE,FALSE
601268,TRUE,FALSE
601269,TRUE,FALSE
601270,TRUE,FALSE
601271,TRUE,FALSE
601272,TRUE,FALSE
601273,TRUE,FALSE
601274,TRUE,FALSE
601275,TRUE,FALSE
601276,TRUE,FALSE
601277,TRUE,FALSE
601278,TRUE,FALSE
601279,TRUE,FALSE
601280,TRUE,FALSE
601281,TRUE,FALSE
601282,TRUE,FALSE
601283,TRUE,FALSE
601284,TRUE,FALSE
601285,TRUE,FALSE
601286,TRUE,FALSE
601287,TRUE,FALSE
601288,TRUE,FALSE
601289,TRUE,FALSE
601290,TRUE,FALSE
601291,TRUE,FALSE
601292,TRUE,FALSE
601293,TRUE,FALSE
601294,TRUE,FALSE
601295,TRUE,FALSE
601296,TRUE,FALSE
601297,TRUE,FALSE
601298,TRUE,FALSE
601299,TRUE,FALSE
601300,TRUE,FALSE
601301,TRUE,FALSE
601302,TRUE,FALSE
601303,TRUE,FALSE
601304,TRUE,FALSE
601305,TRUE,FALSE
601306,TRUE,FALSE
601307,TRUE,FALSE
601308,TRUE,FALSE
601309,TRUE,FALSE
601310,TRUE,FALSE
601311,TRUE,FALSE
601312,TRUE,FALSE
601313,TRUE,FALSE
601314,TRUE,FALSE
601315,TRUE,FALSE
601316,TRUE,FALSE
601317,TRUE,FALSE
601318,TRUE,FALSE
601319,TRUE,FALSE
601320,TRUE,FALSE
601321,TRUE,FALSE
601322,TRUE,FALSE
601323,TRUE,FALSE
601324,TRUE,FALSE
601325,TRUE,FALSE
601326,TRUE,FALSE
601327,TRUE,FALSE
601328,TRUE,FALSE
601329,TRUE,FALSE
601330,TRUE,FALSE
601331,TRUE,FALSE
601332,TRUE,FALSE
601333,TRUE,FALSE
601334,TRUE,FALSE
601335,TRUE,FALSE
601336,TRUE,FALSE
601337,TRUE,FALSE
601338,TRUE,FALSE
601339,TRUE,FALSE
601340,TRUE,FALSE
601341,TRUE,FALSE
601342,TRUE,FALSE
601343,TRUE,FALSE
601344,TRUE,FALSE
601345,TRUE,FALSE
601346,TRUE,FALSE
601347,TRUE,FALSE
601348,TRUE,FALSE
601349,TRUE,FALSE
601350,TRUE,FALSE
601351,TRUE,FALSE
601352,TRUE,FALSE
601353,TRUE,FALSE
601354,TRUE,FALSE
601355,TRUE,FALSE
601356,TRUE,FALSE
601357,TRUE,FALSE
601358,TRUE,FALSE
601359,TRUE,FALSE
601360,TRUE,FALSE
601361,TRUE,FALSE
601362,TRUE,FALSE
601363,TRUE,FALSE
601364,TRUE,FALSE
601365,TRUE,FALSE
601366,TRUE,FALSE
601367,TRUE,FALSE
601368,TRUE,FALSE
601369,TRUE,FALSE
601370,TRUE,FALSE
601371,TRUE,FALSE
601372,TRUE,FALSE
601373,TRUE,FALSE
601374,TRUE,FALSE
601375,TRUE,FALSE
601376,TRUE,FALSE
601377,TRUE,FALSE
601378,TRUE,FALSE
601379,TRUE,FALSE
601380,TRUE,FALSE
601381,TRUE,FALSE
601382,TRUE,FALSE
601383,TRUE,FALSE
601384,TRUE,FALSE
601385,TRUE,FALSE
601386,TRUE,FALSE
601387,TRUE,FALSE
601388,TRUE,FALSE
601389,TRUE,FALSE
601390,TRUE,FALSE
601391,TRUE,FALSE
601392,TRUE,FALSE
601393,TRUE,FALSE
601394,TRUE,FALSE
601395,TRUE,FALSE
601396,TRUE,FALSE
601397,TRUE,FALSE
601398,TRUE,FALSE
601399,TRUE,FALSE
601400,TRUE,FALSE
601401,TRUE,FALSE
601402,TRUE,FALSE
601403,TRUE,FALSE
601404,TRUE,FALSE
601405,TRUE,FALSE
601406,TRUE,FALSE
601407,TRUE,FALSE
601408,TRUE,FALSE
601409,TRUE,FALSE
601410,TRUE,FALSE
601411,TRUE,FALSE
601412,TRUE,FALSE
601413,TRUE,FALSE
601414,TRUE,FALSE
601415,TRUE,FALSE
601416,TRUE,FALSE
601417,TRUE,FALSE
601418,TRUE,FALSE
601419,TRUE,FALSE
601420,TRUE,FALSE
601421,TRUE,FALSE
601422,TRUE,FALSE
601423,TRUE,FALSE
601424,TRUE,FALSE
601425,TRUE,FALSE
601426,TRUE,FALSE
601427,TRUE,FALSE
601428,TRUE,FALSE
601429,TRUE,FALSE
601430,TRUE,FALSE
601431,TRUE,FALSE
601432,TRUE,FALSE
601433,TRUE,FALSE
601434,TRUE,FALSE
601435,TRUE,FALSE
601436,TRUE,FALSE
601437,TRUE,FALSE
601438,TRUE,FALSE
601439,TRUE,FALSE
601440,TRUE,FALSE
601441,TRUE,FALSE
601442,TRUE,FALSE
601443,TRUE,FALSE
601444,TRUE,FALSE
601445,TRUE,FALSE
601446,TRUE,FALSE
601447,TRUE,FALSE
601448,TRUE,FALSE
601449,TRUE,FALSE
601450,TRUE,FALSE
601451,TRUE,FALSE
601452,TRUE,FALSE
601453,TRUE,FALSE
601454,TRUE,FALSE
601455,TRUE,FALSE
601456,TRUE,FALSE
601457,TRUE,FALSE
601458,TRUE,FALSE
601459,TRUE,FALSE
601460,TRUE,FALSE
601461,TRUE,FALSE
601462,TRUE,FALSE
601463,TRUE,FALSE
601464,TRUE,FALSE
601465,TRUE,FALSE
601466,TRUE,FALSE
601467,TRUE,FALSE
601468,TRUE,FALSE
601469,TRUE,FALSE
601470,TRUE,FALSE
601471,TRUE,FALSE
601472,TRUE,FALSE
601473,TRUE,FALSE
601474,TRUE,FALSE
601475,TRUE,FALSE
601476,TRUE,FALSE
601477,TRUE,FALSE
601478,TRUE,FALSE
601479,TRUE,FALSE
601480,TRUE,FALSE
601481,TRUE,FALSE
601482,TRUE,FALSE
601483,TRUE,FALSE
601484,TRUE,FALSE
601485,TRUE,FALSE
601486,TRUE,FALSE
601487,TRUE,FALSE
601488,TRUE,FALSE
601489,TRUE,FALSE
601490,TRUE,FALSE
601491,TRUE,FALSE
601492,TRUE,FALSE
601493,TRUE,FALSE
601494,TRUE,FALSE
601495,TRUE,FALSE
601496,TRUE,FALSE
601497,TRUE,FALSE
601498,TRUE,FALSE
601499,TRUE,FALSE
601500,TRUE,FALSE
601501,TRUE,FALSE
601502,TRUE,FALSE
601503,TRUE,FALSE
601504,TRUE,FALSE
601505,TRUE,FALSE
601506,TRUE,FALSE
601507,TRUE,FALSE
601508,TRUE,FALSE
601509,TRUE,FALSE
601510,TRUE,FALSE
601511,TRUE,FALSE
601512,TRUE,FALSE
601513,TRUE,FALSE
601514,TRUE,FALSE
601515,TRUE,FALSE
601516,TRUE,FALSE
601517,TRUE,FALSE
601518,TRUE,FALSE
601519,TRUE,FALSE
601520,TRUE,FALSE
601521,TRUE,FALSE
601522,TRUE,FALSE
601523,TRUE,FALSE
601524,TRUE,FALSE
601525,TRUE,FALSE
601526,TRUE,FALSE
601527,TRUE,FALSE
601528,TRUE,FALSE
601529,TRUE,FALSE
601530,TRUE,FALSE
601531,TRUE,FALSE
601532,TRUE,FALSE
601533,TRUE,FALSE
601534,TRUE,FALSE
601535,TRUE,FALSE
601536,TRUE,FALSE
601537,TRUE,FALSE
601538,TRUE,FALSE
601539,TRUE,FALSE
601540,TRUE,FALSE
601542,TRUE,FALSE
601543,TRUE,FALSE
601544,TRUE,FALSE
601545,TRUE,FALSE
601546,TRUE,FALSE
601547,TRUE,FALSE
601548,TRUE,FALSE
601549,TRUE,FALSE
601550,TRUE,FALSE
601551,TRUE,FALSE
601552,TRUE,FALSE
601553,TRUE,FALSE
601554,TRUE,FALSE
601555,TRUE,FALSE
601556,TRUE,FALSE
601557,TRUE,FALSE
601558,TRUE,FALSE
601559,TRUE,FALSE
601560,TRUE,FALSE
601561,TRUE,FALSE
601562,TRUE,FALSE
601563,TRUE,FALSE
601564,TRUE,FALSE
601565,TRUE,FALSE
601566,TRUE,FALSE
601567,TRUE,FALSE
601568,TRUE,FALSE
601569,TRUE,FALSE
601570,TRUE,FALSE
601571,TRUE,FALSE
601572,TRUE,FALSE
601573,TRUE,FALSE
601574,TRUE,FALSE
601575,TRUE,FALSE
601576,TRUE,FALSE
601577,TRUE,FALSE
601578,TRUE,FALSE
601579,TRUE,FALSE
601580,TRUE,FALSE
601581,TRUE,FALSE
601582,TRUE,FALSE
601583,TRUE,FALSE
601584,TRUE,FALSE
601585,TRUE,FALSE
601586,TRUE,FALSE
601587,TRUE,FALSE
601588,TRUE,FALSE
601589,TRUE,FALSE
601590,TRUE,FALSE
601591,TRUE,FALSE
601592,TRUE,FALSE
601593,TRUE,FALSE
601594,TRUE,FALSE
601595,TRUE,FALSE
601596,TRUE,FALSE
601597,TRUE,FALSE
601598,TRUE,FALSE
601599,TRUE,FALSE
601600,TRUE,FALSE
601601,TRUE,FALSE
601602,TRUE,FALSE
601603,TRUE,FALSE
601604,TRUE,FALSE
601605,TRUE,FALSE
601606,TRUE,FALSE
601607,TRUE,FALSE
601608,TRUE,FALSE
601609,TRUE,FALSE
601610,TRUE,FALSE
601611,TRUE,FALSE
601612,TRUE,FALSE
601613,TRUE,FALSE
601614,TRUE,FALSE
601615,TRUE,FALSE
601616,TRUE,FALSE
601617,TRUE,FALSE
601618,TRUE,FALSE
601619,TRUE,FALSE
601620,TRUE,FALSE
601621,TRUE,FALSE
601622,TRUE,FALSE
601623,TRUE,FALSE
601624,TRUE,FALSE
601625,TRUE,FALSE
601626,TRUE,FALSE
601627,TRUE,FALSE
601628,TRUE,FALSE
601629,TRUE,FALSE
601630,TRUE,FALSE
601631,TRUE,FALSE
601632,TRUE,FALSE
601633,TRUE,FALSE
601634,TRUE,FALSE
601635,TRUE,FALSE
601636,TRUE,FALSE
601637,TRUE,FALSE
601638,TRUE,FALSE
601639,TRUE,FALSE
601640,TRUE,FALSE
601641,TRUE,FALSE
601642,TRUE,FALSE
601643,TRUE,FALSE
601644,TRUE,FALSE
601645,TRUE,FALSE
601646,TRUE,FALSE
601647,TRUE,FALSE
601648,TRUE,FALSE
601649,TRUE,FALSE
601650,TRUE,FALSE
601651,TRUE,FALSE
601652,TRUE,FALSE
601653,TRUE,FALSE
601654,TRUE,FALSE
601655,TRUE,FALSE
601656,TRUE,FALSE
601657,TRUE,FALSE
601658,TRUE,FALSE
601659,TRUE,FALSE
601660,TRUE,FALSE
601661,TRUE,FALSE
601662,TRUE,FALSE
601663,TRUE,FALSE
601664,TRUE,FALSE
601665,TRUE,FALSE
601666,TRUE,FALSE
601667,TRUE,FALSE
601668,TRUE,FALSE
601669,TRUE,FALSE
601670,TRUE,FALSE
601671,TRUE,FALSE
601672,TRUE,FALSE
601673,TRUE,FALSE
601674,TRUE,FALSE
601675,TRUE,FALSE
601676,TRUE,FALSE
601677,TRUE,FALSE
601678,TRUE,FALSE
601679,TRUE,FALSE
601680,TRUE,FALSE
601681,TRUE,FALSE
601682,TRUE,FALSE
601683,TRUE,FALSE
601684,TRUE,FALSE
601685,TRUE,FALSE
601686,TRUE,FALSE
601687,TRUE,FALSE
601688,TRUE,FALSE
601689,TRUE,FALSE
601690,TRUE,FALSE
601691,TRUE,FALSE
601692,TRUE,FALSE
601693,TRUE,FALSE
601694,TRUE,FALSE
601695,TRUE,FALSE
601696,TRUE,FALSE
601697,TRUE,FALSE
601698,TRUE,FALSE
601699,TRUE,FALSE
601700,TRUE,FALSE
601701,TRUE,FALSE
601702,TRUE,FALSE
601703,TRUE,FALSE
601704,TRUE,FALSE
601705,TRUE,FALSE
601706,TRUE,FALSE
601707,TRUE,FALSE
601708,TRUE,FALSE
601709,TRUE,FALSE
601710,TRUE,FALSE
601711,TRUE,FALSE
601712,TRUE,FALSE
601713,TRUE,FALSE
601714,TRUE,FALSE
601715,TRUE,FALSE
601716,TRUE,FALSE
601717,TRUE,FALSE
601718,TRUE,FALSE
601719,TRUE,FALSE
601720,TRUE,FALSE
601721,TRUE,FALSE
601722,TRUE,FALSE
601723,TRUE,FALSE
601724,TRUE,FALSE
601725,TRUE,FALSE
601726,TRUE,FALSE
601727,TRUE,FALSE
601728,TRUE,FALSE
601729,TRUE,FALSE
601730,TRUE,FALSE
601731,TRUE,FALSE
601732,TRUE,FALSE
601733,TRUE,FALSE
601734,TRUE,FALSE
601735,TRUE,FALSE
601736,TRUE,FALSE
601737,TRUE,FALSE
601738,TRUE,FALSE
601739,TRUE,FALSE
601740,TRUE,FALSE
601741,TRUE,FALSE
601742,TRUE,FALSE
601743,TRUE,FALSE
601744,TRUE,FALSE
601745,TRUE,FALSE
601746,TRUE,FALSE
601747,TRUE,FALSE
601748,TRUE,FALSE
601749,TRUE,FALSE
601750,TRUE,FALSE
601751,TRUE,FALSE
601752,TRUE,FALSE
601753,TRUE,FALSE
601754,TRUE,FALSE
601755,TRUE,FALSE
601756,TRUE,FALSE
601757,TRUE,FALSE
601758,TRUE,FALSE
601759,TRUE,FALSE
601760,TRUE,FALSE
601761,TRUE,FALSE
601762,TRUE,FALSE
601763,TRUE,FALSE
601764,TRUE,FALSE
601765,TRUE,FALSE
601766,TRUE,FALSE
601767,TRUE,FALSE
601768,TRUE,FALSE
601769,TRUE,FALSE
601770,TRUE,FALSE
601771,TRUE,FALSE
601772,TRUE,FALSE
601773,TRUE,FALSE
601774,TRUE,FALSE
601775,TRUE,FALSE
601776,TRUE,FALSE
601777,TRUE,FALSE
601778,TRUE,FALSE
601779,TRUE,FALSE
601780,TRUE,FALSE
601781,TRUE,FALSE
601782,TRUE,FALSE
601783,TRUE,FALSE
601784,TRUE,FALSE
601785,TRUE,FALSE
601786,TRUE,FALSE
601787,TRUE,FALSE
601788,TRUE,FALSE
601789,TRUE,FALSE
601790,TRUE,FALSE
601791,TRUE,FALSE
601792,TRUE,FALSE
601793,TRUE,FALSE
601794,TRUE,FALSE
601795,TRUE,FALSE
601796,TRUE,FALSE
601797,TRUE,FALSE
601798,TRUE,FALSE
601799,TRUE,FALSE
601800,TRUE,FALSE
601801,TRUE,FALSE
601802,TRUE,FALSE
601803,TRUE,FALSE
601804,TRUE,FALSE
601805,TRUE,FALSE
601806,TRUE,FALSE
601807,TRUE,FALSE
601808,TRUE,FALSE
601809,TRUE,FALSE
601810,TRUE,FALSE
601811,TRUE,FALSE
601812,TRUE,FALSE
601813,TRUE,FALSE
601814,TRUE,FALSE
601815,TRUE,FALSE
601816,TRUE,FALSE
601817,TRUE,FALSE
601818,TRUE,FALSE
601819,TRUE,FALSE
601820,TRUE,FALSE
601821,TRUE,FALSE
601822,TRUE,FALSE
601823,TRUE,FALSE
601824,TRUE,FALSE
601825,TRUE,FALSE
601826,TRUE,FALSE
601827,TRUE,FALSE
601828,TRUE,FALSE
601829,TRUE,FALSE
601830,TRUE,FALSE
601831,TRUE,FALSE
601832,TRUE,FALSE
601833,TRUE,FALSE
601834,TRUE,FALSE
601835,TRUE,FALSE
601836,TRUE,FALSE
601837,TRUE,FALSE
601838,TRUE,FALSE
601839,TRUE,FALSE
601840,TRUE,FALSE
601841,TRUE,FALSE
601842,TRUE,FALSE
601843,TRUE,FALSE
601844,TRUE,FALSE
601845,TRUE,FALSE
601846,TRUE,FALSE
601847,TRUE,FALSE
601848,TRUE,FALSE
601849,TRUE,FALSE
601850,TRUE,FALSE
601851,TRUE,FALSE
601852,TRUE,FALSE
601853,TRUE,FALSE
601854,TRUE,FALSE
601855,TRUE,FALSE
601856,TRUE,FALSE
601857,TRUE,FALSE
601858,TRUE,FALSE
601859,TRUE,FALSE
601860,TRUE,FALSE
601861,TRUE,FALSE
601862,TRUE,FALSE
601863,TRUE,FALSE
601864,TRUE,FALSE
601865,TRUE,FALSE
601866,TRUE,FALSE
601867,TRUE,FALSE
601868,TRUE,FALSE
601869,TRUE,FALSE
601870,TRUE,FALSE
601871,TRUE,FALSE
601872,TRUE,FALSE
601873,TRUE,FALSE
601874,TRUE,FALSE
601875,TRUE,FALSE
601876,TRUE,FALSE
601877,TRUE,FALSE
601878,TRUE,FALSE
601879,TRUE,FALSE
601880,TRUE,FALSE
601881,TRUE,FALSE
601882,TRUE,FALSE
601883,TRUE,FALSE
601884,TRUE,FALSE
601885,TRUE,FALSE
601886,TRUE,FALSE
601887,TRUE,FALSE
601888,TRUE,FALSE
601889,TRUE,FALSE
601890,TRUE,FALSE
601891,TRUE,FALSE
601892,TRUE,FALSE
601893,TRUE,FALSE
601894,TRUE,FALSE
601895,TRUE,FALSE
601896,TRUE,FALSE
601897,TRUE,FALSE
601898,TRUE,FALSE
601899,TRUE,FALSE
601900,TRUE,FALSE
601901,TRUE,FALSE
601902,TRUE,FALSE
601903,TRUE,FALSE
601904,TRUE,FALSE
601905,TRUE,FALSE
601906,TRUE,FALSE
601907,TRUE,FALSE
601908,TRUE,FALSE
601909,TRUE,FALSE
601910,TRUE,FALSE
601911,TRUE,FALSE
601912,TRUE,FALSE
601913,TRUE,FALSE
601914,TRUE,FALSE
601915,TRUE,FALSE
601916,TRUE,FALSE
601917,TRUE,FALSE
601918,TRUE,FALSE
601919,TRUE,FALSE
601920,TRUE,FALSE
601921,TRUE,FALSE
601922,TRUE,FALSE
601923,TRUE,FALSE
601924,TRUE,FALSE
601925,TRUE,FALSE
601926,TRUE,FALSE
601927,TRUE,FALSE
601928,TRUE,FALSE
601929,TRUE,FALSE
601930,TRUE,FALSE
601931,TRUE,FALSE
601932,TRUE,FALSE
601933,TRUE,FALSE
601934,TRUE,FALSE
601935,TRUE,FALSE
601936,TRUE,FALSE
601937,TRUE,FALSE
601938,TRUE,FALSE
601939,TRUE,FALSE
601940,TRUE,FALSE
601941,TRUE,FALSE
601942,TRUE,FALSE
601943,TRUE,FALSE
601944,TRUE,FALSE
601945,TRUE,FALSE
601946,TRUE,FALSE
601947,TRUE,FALSE
601948,TRUE,FALSE
601949,TRUE,FALSE
601950,TRUE,FALSE
601951,TRUE,FALSE
601952,TRUE,FALSE
601953,TRUE,FALSE
601954,TRUE,FALSE
601955,TRUE,FALSE
601956,TRUE,FALSE
601957,TRUE,FALSE
601958,TRUE,FALSE
601959,TRUE,FALSE
601960,TRUE,FALSE
601961,TRUE,FALSE
601962,TRUE,FALSE
601963,TRUE,FALSE
601964,TRUE,FALSE
601965,TRUE,FALSE
601966,TRUE,FALSE
601967,TRUE,FALSE
601968,TRUE,FALSE
601969,TRUE,FALSE
601970,TRUE,FALSE
601971,TRUE,FALSE
601972,TRUE,FALSE
601973,TRUE,FALSE
601974,TRUE,FALSE
601975,TRUE,FALSE
601976,TRUE,FALSE
601977,TRUE,FALSE
601978,TRUE,FALSE
601979,TRUE,FALSE
601980,TRUE,FALSE
601981,TRUE,FALSE
601982,TRUE,FALSE
601983,TRUE,FALSE
601984,TRUE,FALSE
601985,TRUE,FALSE
601986,TRUE,FALSE
601987,TRUE,FALSE
601988,TRUE,FALSE
601989,TRUE,FALSE
601990,TRUE,FALSE
601991,TRUE,FALSE
601992,TRUE,FALSE
601993,TRUE,FALSE
601994,TRUE,FALSE
601995,TRUE,FALSE
601996,TRUE,FALSE
601997,TRUE,FALSE
601998,TRUE,FALSE
601999,TRUE,FALSE
602001,TRUE,FALSE
