symbol,isActive,isIndex
602002,TRUE,FALSE
602003,TRUE,FALSE
602004,TRUE,FALSE
602005,TRUE,FALSE
602006,TRUE,FALSE
602007,TRUE,FALSE
602008,TRUE,FALSE
602009,TRUE,FALSE
602010,TRUE,FALSE
602011,TRUE,FALSE
602012,TRUE,FALSE
602013,TRUE,FALSE
602014,TRUE,FALSE
602015,TRUE,FALSE
602016,TRUE,FALSE
602017,TRUE,FALSE
602018,TRUE,FALSE
602019,TRUE,FALSE
602020,TRUE,FALSE
602021,TRUE,FALSE
602022,TRUE,FALSE
602023,TRUE,FALSE
602024,TRUE,FALSE
602025,TRUE,FALSE
602026,TRUE,FALSE
602027,TRUE,FALSE
602028,TRUE,FALSE
602029,TRUE,FALSE
602030,TRUE,FALSE
602031,TRUE,FALSE
602032,TRUE,FALSE
602033,TRUE,FALSE
602034,TRUE,FALSE
602035,TRUE,FALSE
602036,TRUE,FALSE
602037,TRUE,FALSE
602038,TRUE,FALSE
602039,TRUE,FALSE
602040,TRUE,FALSE
602041,TRUE,FALSE
602042,TRUE,FALSE
602043,TRUE,FALSE
602044,TRUE,FALSE
602045,TRUE,FALSE
602046,TRUE,FALSE
602047,TRUE,FALSE
602048,TRUE,FALSE
602049,TRUE,FALSE
602050,TRUE,FALSE
602051,TRUE,FALSE
602052,TRUE,FALSE
602053,TRUE,FALSE
602054,TRUE,FALSE
602055,TRUE,FALSE
602056,TRUE,FALSE
602057,TRUE,FALSE
602058,TRUE,FALSE
602059,TRUE,FALSE
602060,TRUE,FALSE
602061,TRUE,FALSE
602062,TRUE,FALSE
602063,TRUE,FALSE
602064,TRUE,FALSE
602065,TRUE,FALSE
602066,TRUE,FALSE
602067,TRUE,FALSE
602068,TRUE,FALSE
602069,TRUE,FALSE
602070,TRUE,FALSE
602071,TRUE,FALSE
602072,TRUE,FALSE
602073,TRUE,FALSE
602074,TRUE,FALSE
602075,TRUE,FALSE
602076,TRUE,FALSE
602077,TRUE,FALSE
602078,TRUE,FALSE
602079,TRUE,FALSE
602080,TRUE,FALSE
602081,TRUE,FALSE
602082,TRUE,FALSE
602083,TRUE,FALSE
602084,TRUE,FALSE
602085,TRUE,FALSE
602086,TRUE,FALSE
602087,TRUE,FALSE
602088,TRUE,FALSE
602089,TRUE,FALSE
602090,TRUE,FALSE
602091,TRUE,FALSE
602092,TRUE,FALSE
602093,TRUE,FALSE
602094,TRUE,FALSE
602095,TRUE,FALSE
602096,TRUE,FALSE
602097,TRUE,FALSE
602098,TRUE,FALSE
602099,TRUE,FALSE
602100,TRUE,FALSE
602101,TRUE,FALSE
602102,TRUE,FALSE
602103,TRUE,FALSE
602104,TRUE,FALSE
602105,TRUE,FALSE
602106,TRUE,FALSE
602107,TRUE,FALSE
602108,TRUE,FALSE
602109,TRUE,FALSE
602110,TRUE,FALSE
602111,TRUE,FALSE
602112,TRUE,FALSE
602113,TRUE,FALSE
602114,TRUE,FALSE
602115,TRUE,FALSE
602116,TRUE,FALSE
602117,TRUE,FALSE
602118,TRUE,FALSE
602119,TRUE,FALSE
602120,TRUE,FALSE
602121,TRUE,FALSE
602122,TRUE,FALSE
602123,TRUE,FALSE
602124,TRUE,FALSE
602125,TRUE,FALSE
602126,TRUE,FALSE
602127,TRUE,FALSE
602128,TRUE,FALSE
602129,TRUE,FALSE
602130,TRUE,FALSE
602131,TRUE,FALSE
602132,TRUE,FALSE
602133,TRUE,FALSE
602134,TRUE,FALSE
602135,TRUE,FALSE
602136,TRUE,FALSE
602137,TRUE,FALSE
602138,TRUE,FALSE
602139,TRUE,FALSE
602140,TRUE,FALSE
602141,TRUE,FALSE
602142,TRUE,FALSE
602143,TRUE,FALSE
602144,TRUE,FALSE
602145,TRUE,FALSE
602146,TRUE,FALSE
602147,TRUE,FALSE
602148,TRUE,FALSE
602149,TRUE,FALSE
602150,TRUE,FALSE
602151,TRUE,FALSE
602152,TRUE,FALSE
602153,TRUE,FALSE
602154,TRUE,FALSE
602155,TRUE,FALSE
602156,TRUE,FALSE
602157,TRUE,FALSE
602158,TRUE,FALSE
602159,TRUE,FALSE
602160,TRUE,FALSE
602161,TRUE,FALSE
602162,TRUE,FALSE
602163,TRUE,FALSE
602164,TRUE,FALSE
602165,TRUE,FALSE
602166,TRUE,FALSE
602167,TRUE,FALSE
602168,TRUE,FALSE
602169,TRUE,FALSE
602170,TRUE,FALSE
602171,TRUE,FALSE
602172,TRUE,FALSE
602173,TRUE,FALSE
602174,TRUE,FALSE
602175,TRUE,FALSE
602176,TRUE,FALSE
602177,TRUE,FALSE
602178,TRUE,FALSE
602179,TRUE,FALSE
602180,TRUE,FALSE
602181,TRUE,FALSE
602182,TRUE,FALSE
602183,TRUE,FALSE
602184,TRUE,FALSE
602185,TRUE,FALSE
602186,TRUE,FALSE
602187,TRUE,FALSE
602188,TRUE,FALSE
602189,TRUE,FALSE
602190,TRUE,FALSE
602191,TRUE,FALSE
602192,TRUE,FALSE
602193,TRUE,FALSE
602194,TRUE,FALSE
602195,TRUE,FALSE
602196,TRUE,FALSE
602197,TRUE,FALSE
602198,TRUE,FALSE
602199,TRUE,FALSE
602200,TRUE,FALSE
602201,TRUE,FALSE
602202,TRUE,FALSE
602203,TRUE,FALSE
602204,TRUE,FALSE
602205,TRUE,FALSE
602206,TRUE,FALSE
602207,TRUE,FALSE
602208,TRUE,FALSE
602209,TRUE,FALSE
602210,TRUE,FALSE
602211,TRUE,FALSE
602212,TRUE,FALSE
602213,TRUE,FALSE
602214,TRUE,FALSE
602215,TRUE,FALSE
602216,TRUE,FALSE
602217,TRUE,FALSE
602218,TRUE,FALSE
602219,TRUE,FALSE
602220,TRUE,FALSE
602221,TRUE,FALSE
602222,TRUE,FALSE
602223,TRUE,FALSE
602224,TRUE,FALSE
602225,TRUE,FALSE
602226,TRUE,FALSE
602227,TRUE,FALSE
602228,TRUE,FALSE
602229,TRUE,FALSE
602230,TRUE,FALSE
602231,TRUE,FALSE
602232,TRUE,FALSE
602233,TRUE,FALSE
602234,TRUE,FALSE
602235,TRUE,FALSE
602236,TRUE,FALSE
602237,TRUE,FALSE
602238,TRUE,FALSE
602239,TRUE,FALSE
602240,TRUE,FALSE
602241,TRUE,FALSE
602242,TRUE,FALSE
602243,TRUE,FALSE
602244,TRUE,FALSE
602245,TRUE,FALSE
602246,TRUE,FALSE
602247,TRUE,FALSE
602248,TRUE,FALSE
602249,TRUE,FALSE
602250,TRUE,FALSE
602251,TRUE,FALSE
602252,TRUE,FALSE
602253,TRUE,FALSE
602254,TRUE,FALSE
602255,TRUE,FALSE
602256,TRUE,FALSE
602257,TRUE,FALSE
602258,TRUE,FALSE
602259,TRUE,FALSE
602260,TRUE,FALSE
602261,TRUE,FALSE
602262,TRUE,FALSE
602263,TRUE,FALSE
602264,TRUE,FALSE
602265,TRUE,FALSE
602266,TRUE,FALSE
602267,TRUE,FALSE
602268,TRUE,FALSE
602269,TRUE,FALSE
602270,TRUE,FALSE
602271,TRUE,FALSE
602272,TRUE,FALSE
602273,TRUE,FALSE
602274,TRUE,FALSE
602275,TRUE,FALSE
602276,TRUE,FALSE
602277,TRUE,FALSE
602278,TRUE,FALSE
602279,TRUE,FALSE
602280,TRUE,FALSE
602281,TRUE,FALSE
602282,TRUE,FALSE
602283,TRUE,FALSE
602284,TRUE,FALSE
602285,TRUE,FALSE
602286,TRUE,FALSE
602287,TRUE,FALSE
602288,TRUE,FALSE
602289,TRUE,FALSE
602290,TRUE,FALSE
602291,TRUE,FALSE
602292,TRUE,FALSE
602293,TRUE,FALSE
602294,TRUE,FALSE
602295,TRUE,FALSE
602296,TRUE,FALSE
602297,TRUE,FALSE
602298,TRUE,FALSE
602299,TRUE,FALSE
602300,TRUE,FALSE
602301,TRUE,FALSE
602302,TRUE,FALSE
602303,TRUE,FALSE
602304,TRUE,FALSE
602305,TRUE,FALSE
602306,TRUE,FALSE
602307,TRUE,FALSE
602308,TRUE,FALSE
602309,TRUE,FALSE
602310,TRUE,FALSE
602311,TRUE,FALSE
602312,TRUE,FALSE
602313,TRUE,FALSE
602314,TRUE,FALSE
602315,TRUE,FALSE
602316,TRUE,FALSE
602317,TRUE,FALSE
602318,TRUE,FALSE
602319,TRUE,FALSE
602320,TRUE,FALSE
602321,TRUE,FALSE
602322,TRUE,FALSE
602323,TRUE,FALSE
602324,TRUE,FALSE
602325,TRUE,FALSE
602326,TRUE,FALSE
602327,TRUE,FALSE
602328,TRUE,FALSE
602329,TRUE,FALSE
602330,TRUE,FALSE
602331,TRUE,FALSE
602332,TRUE,FALSE
602333,TRUE,FALSE
602334,TRUE,FALSE
602335,TRUE,FALSE
602336,TRUE,FALSE
602337,TRUE,FALSE
602338,TRUE,FALSE
602339,TRUE,FALSE
602340,TRUE,FALSE
602341,TRUE,FALSE
602342,TRUE,FALSE
602343,TRUE,FALSE
602344,TRUE,FALSE
602345,TRUE,FALSE
602346,TRUE,FALSE
602347,TRUE,FALSE
602348,TRUE,FALSE
602349,TRUE,FALSE
602350,TRUE,FALSE
602351,TRUE,FALSE
602352,TRUE,FALSE
602353,TRUE,FALSE
602354,TRUE,FALSE
602355,TRUE,FALSE
602356,TRUE,FALSE
602357,TRUE,FALSE
602358,TRUE,FALSE
602359,TRUE,FALSE
602360,TRUE,FALSE
602361,TRUE,FALSE
602362,TRUE,FALSE
602363,TRUE,FALSE
602364,TRUE,FALSE
602365,TRUE,FALSE
602366,TRUE,FALSE
602367,TRUE,FALSE
602368,TRUE,FALSE
602369,TRUE,FALSE
602370,TRUE,FALSE
602371,TRUE,FALSE
602372,TRUE,FALSE
602373,TRUE,FALSE
602374,TRUE,FALSE
602375,TRUE,FALSE
602376,TRUE,FALSE
602377,TRUE,FALSE
602378,TRUE,FALSE
602379,TRUE,FALSE
602380,TRUE,FALSE
602381,TRUE,FALSE
602382,TRUE,FALSE
602383,TRUE,FALSE
602384,TRUE,FALSE
602385,TRUE,FALSE
602386,TRUE,FALSE
602387,TRUE,FALSE
602388,TRUE,FALSE
602389,TRUE,FALSE
602390,TRUE,FALSE
602391,TRUE,FALSE
602392,TRUE,FALSE
602393,TRUE,FALSE
602394,TRUE,FALSE
602395,TRUE,FALSE
602396,TRUE,FALSE
602397,TRUE,FALSE
602398,TRUE,FALSE
602399,TRUE,FALSE
602400,TRUE,FALSE
602401,TRUE,FALSE
602402,TRUE,FALSE
602403,TRUE,FALSE
602404,TRUE,FALSE
602405,TRUE,FALSE
602406,TRUE,FALSE
602407,TRUE,FALSE
602408,TRUE,FALSE
602409,TRUE,FALSE
602410,TRUE,FALSE
602411,TRUE,FALSE
602412,TRUE,FALSE
602413,TRUE,FALSE
602414,TRUE,FALSE
602415,TRUE,FALSE
602416,TRUE,FALSE
602417,TRUE,FALSE
602418,TRUE,FALSE
602419,TRUE,FALSE
602420,TRUE,FALSE
602421,TRUE,FALSE
602422,TRUE,FALSE
602423,TRUE,FALSE
602424,TRUE,FALSE
602425,TRUE,FALSE
602426,TRUE,FALSE
602427,TRUE,FALSE
602428,TRUE,FALSE
602429,TRUE,FALSE
602430,TRUE,FALSE
602431,TRUE,FALSE
602432,TRUE,FALSE
602433,TRUE,FALSE
602434,TRUE,FALSE
602435,TRUE,FALSE
602436,TRUE,FALSE
602437,TRUE,FALSE
602438,TRUE,FALSE
602439,TRUE,FALSE
602440,TRUE,FALSE
602441,TRUE,FALSE
602442,TRUE,FALSE
602443,TRUE,FALSE
602444,TRUE,FALSE
602445,TRUE,FALSE
602446,TRUE,FALSE
602447,TRUE,FALSE
602448,TRUE,FALSE
602449,TRUE,FALSE
602450,TRUE,FALSE
602451,TRUE,FALSE
602452,TRUE,FALSE
602453,TRUE,FALSE
602454,TRUE,FALSE
602455,TRUE,FALSE
602456,TRUE,FALSE
602457,TRUE,FALSE
602458,TRUE,FALSE
602459,TRUE,FALSE
602460,TRUE,FALSE
602461,TRUE,FALSE
602462,TRUE,FALSE
602463,TRUE,FALSE
602464,TRUE,FALSE
602465,TRUE,FALSE
602466,TRUE,FALSE
602467,TRUE,FALSE
602468,TRUE,FALSE
602469,TRUE,FALSE
602470,TRUE,FALSE
602471,TRUE,FALSE
602472,TRUE,FALSE
602473,TRUE,FALSE
602474,TRUE,FALSE
602475,TRUE,FALSE
602476,TRUE,FALSE
602477,TRUE,FALSE
602478,TRUE,FALSE
602479,TRUE,FALSE
602480,TRUE,FALSE
602481,TRUE,FALSE
602482,TRUE,FALSE
602483,TRUE,FALSE
602484,TRUE,FALSE
602485,TRUE,FALSE
602486,TRUE,FALSE
602487,TRUE,FALSE
602488,TRUE,FALSE
602489,TRUE,FALSE
602490,TRUE,FALSE
602491,TRUE,FALSE
602492,TRUE,FALSE
602493,TRUE,FALSE
602494,TRUE,FALSE
602495,TRUE,FALSE
602496,TRUE,FALSE
602497,TRUE,FALSE
602498,TRUE,FALSE
602499,TRUE,FALSE
602500,TRUE,FALSE
602501,TRUE,FALSE
602502,TRUE,FALSE
602503,TRUE,FALSE
602504,TRUE,FALSE
602505,TRUE,FALSE
602506,TRUE,FALSE
602507,TRUE,FALSE
602508,TRUE,FALSE
602509,TRUE,FALSE
602510,TRUE,FALSE
602511,TRUE,FALSE
602512,TRUE,FALSE
602513,TRUE,FALSE
602514,TRUE,FALSE
602515,TRUE,FALSE
602516,TRUE,FALSE
602517,TRUE,FALSE
602518,TRUE,FALSE
602519,TRUE,FALSE
602520,TRUE,FALSE
602521,TRUE,FALSE
602522,TRUE,FALSE
602523,TRUE,FALSE
602524,TRUE,FALSE
602525,TRUE,FALSE
602526,TRUE,FALSE
602527,TRUE,FALSE
602528,TRUE,FALSE
602529,TRUE,FALSE
602530,TRUE,FALSE
602531,TRUE,FALSE
602532,TRUE,FALSE
602533,TRUE,FALSE
602534,TRUE,FALSE
602535,TRUE,FALSE
602536,TRUE,FALSE
602537,TRUE,FALSE
602538,TRUE,FALSE
602539,TRUE,FALSE
602540,TRUE,FALSE
602542,TRUE,FALSE
602543,TRUE,FALSE
602544,TRUE,FALSE
602545,TRUE,FALSE
602546,TRUE,FALSE
602547,TRUE,FALSE
602548,TRUE,FALSE
602549,TRUE,FALSE
602550,TRUE,FALSE
602551,TRUE,FALSE
602552,TRUE,FALSE
602553,TRUE,FALSE
602554,TRUE,FALSE
602555,TRUE,FALSE
602556,TRUE,FALSE
602557,TRUE,FALSE
602558,TRUE,FALSE
602559,TRUE,FALSE
602560,TRUE,FALSE
602561,TRUE,FALSE
602562,TRUE,FALSE
602563,TRUE,FALSE
602564,TRUE,FALSE
602565,TRUE,FALSE
602566,TRUE,FALSE
602567,TRUE,FALSE
602568,TRUE,FALSE
602569,TRUE,FALSE
602570,TRUE,FALSE
602571,TRUE,FALSE
602572,TRUE,FALSE
602573,TRUE,FALSE
602574,TRUE,FALSE
602575,TRUE,FALSE
602576,TRUE,FALSE
602577,TRUE,FALSE
602578,TRUE,FALSE
602579,TRUE,FALSE
602580,TRUE,FALSE
602581,TRUE,FALSE
602582,TRUE,FALSE
602583,TRUE,FALSE
602584,TRUE,FALSE
602585,TRUE,FALSE
602586,TRUE,FALSE
602587,TRUE,FALSE
602588,TRUE,FALSE
602589,TRUE,FALSE
602590,TRUE,FALSE
602591,TRUE,FALSE
602592,TRUE,FALSE
602593,TRUE,FALSE
602594,TRUE,FALSE
602595,TRUE,FALSE
602596,TRUE,FALSE
602597,TRUE,FALSE
602598,TRUE,FALSE
602599,TRUE,FALSE
602600,TRUE,FALSE
602601,TRUE,FALSE
602602,TRUE,FALSE
602603,TRUE,FALSE
602604,TRUE,FALSE
602605,TRUE,FALSE
602606,TRUE,FALSE
602607,TRUE,FALSE
602608,TRUE,FALSE
602609,TRUE,FALSE
602610,TRUE,FALSE
602611,TRUE,FALSE
602612,TRUE,FALSE
602613,TRUE,FALSE
602614,TRUE,FALSE
602615,TRUE,FALSE
602616,TRUE,FALSE
602617,TRUE,FALSE
602618,TRUE,FALSE
602619,TRUE,FALSE
602620,TRUE,FALSE
602621,TRUE,FALSE
602622,TRUE,FALSE
602623,TRUE,FALSE
602624,TRUE,FALSE
602625,TRUE,FALSE
602626,TRUE,FALSE
602627,TRUE,FALSE
602628,TRUE,FALSE
602629,TRUE,FALSE
602630,TRUE,FALSE
602631,TRUE,FALSE
602632,TRUE,FALSE
602633,TRUE,FALSE
602634,TRUE,FALSE
602635,TRUE,FALSE
602636,TRUE,FALSE
602637,TRUE,FALSE
602638,TRUE,FALSE
602639,TRUE,FALSE
602640,TRUE,FALSE
602641,TRUE,FALSE
602642,TRUE,FALSE
602643,TRUE,FALSE
602644,TRUE,FALSE
602645,TRUE,FALSE
602646,TRUE,FALSE
602647,TRUE,FALSE
602648,TRUE,FALSE
602649,TRUE,FALSE
602650,TRUE,FALSE
602651,TRUE,FALSE
602652,TRUE,FALSE
602653,TRUE,FALSE
602654,TRUE,FALSE
602655,TRUE,FALSE
602656,TRUE,FALSE
602657,TRUE,FALSE
602658,TRUE,FALSE
602659,TRUE,FALSE
602660,TRUE,FALSE
602661,TRUE,FALSE
602662,TRUE,FALSE
602663,TRUE,FALSE
602664,TRUE,FALSE
602665,TRUE,FALSE
602666,TRUE,FALSE
602667,TRUE,FALSE
602668,TRUE,FALSE
602669,TRUE,FALSE
602670,TRUE,FALSE
602671,TRUE,FALSE
602672,TRUE,FALSE
602673,TRUE,FALSE
602674,TRUE,FALSE
602675,TRUE,FALSE
602676,TRUE,FALSE
602677,TRUE,FALSE
602678,TRUE,FALSE
602679,TRUE,FALSE
602680,TRUE,FALSE
602681,TRUE,FALSE
602682,TRUE,FALSE
602683,TRUE,FALSE
602684,TRUE,FALSE
602685,TRUE,FALSE
602686,TRUE,FALSE
602687,TRUE,FALSE
602688,TRUE,FALSE
602689,TRUE,FALSE
602690,TRUE,FALSE
602691,TRUE,FALSE
602692,TRUE,FALSE
602693,TRUE,FALSE
602694,TRUE,FALSE
602695,TRUE,FALSE
602696,TRUE,FALSE
602697,TRUE,FALSE
602698,TRUE,FALSE
602699,TRUE,FALSE
602700,TRUE,FALSE
602701,TRUE,FALSE
602702,TRUE,FALSE
602703,TRUE,FALSE
602704,TRUE,FALSE
602705,TRUE,FALSE
602706,TRUE,FALSE
602707,TRUE,FALSE
602708,TRUE,FALSE
602709,TRUE,FALSE
602710,TRUE,FALSE
602711,TRUE,FALSE
602712,TRUE,FALSE
602713,TRUE,FALSE
602714,TRUE,FALSE
602715,TRUE,FALSE
602716,TRUE,FALSE
602717,TRUE,FALSE
602718,TRUE,FALSE
602719,TRUE,FALSE
602720,TRUE,FALSE
602721,TRUE,FALSE
602722,TRUE,FALSE
602723,TRUE,FALSE
602724,TRUE,FALSE
602725,TRUE,FALSE
602726,TRUE,FALSE
602727,TRUE,FALSE
602728,TRUE,FALSE
602729,TRUE,FALSE
602730,TRUE,FALSE
602731,TRUE,FALSE
602732,TRUE,FALSE
602733,TRUE,FALSE
602734,TRUE,FALSE
602735,TRUE,FALSE
602736,TRUE,FALSE
602737,TRUE,FALSE
602738,TRUE,FALSE
602739,TRUE,FALSE
602740,TRUE,FALSE
602741,TRUE,FALSE
602742,TRUE,FALSE
602743,TRUE,FALSE
602744,TRUE,FALSE
602745,TRUE,FALSE
602746,TRUE,FALSE
602747,TRUE,FALSE
602748,TRUE,FALSE
602749,TRUE,FALSE
602750,TRUE,FALSE
602751,TRUE,FALSE
602752,TRUE,FALSE
602753,TRUE,FALSE
602754,TRUE,FALSE
602755,TRUE,FALSE
602756,TRUE,FALSE
602757,TRUE,FALSE
602758,TRUE,FALSE
602759,TRUE,FALSE
602760,TRUE,FALSE
602761,TRUE,FALSE
602762,TRUE,FALSE
602763,TRUE,FALSE
602764,TRUE,FALSE
602765,TRUE,FALSE
602766,TRUE,FALSE
602767,TRUE,FALSE
602768,TRUE,FALSE
602769,TRUE,FALSE
602770,TRUE,FALSE
602771,TRUE,FALSE
602772,TRUE,FALSE
602773,TRUE,FALSE
602774,TRUE,FALSE
602775,TRUE,FALSE
602776,TRUE,FALSE
602777,TRUE,FALSE
602778,TRUE,FALSE
602779,TRUE,FALSE
602780,TRUE,FALSE
602781,TRUE,FALSE
602782,TRUE,FALSE
602783,TRUE,FALSE
602784,TRUE,FALSE
602785,TRUE,FALSE
602786,TRUE,FALSE
602787,TRUE,FALSE
602788,TRUE,FALSE
602789,TRUE,FALSE
602790,TRUE,FALSE
602791,TRUE,FALSE
602792,TRUE,FALSE
602793,TRUE,FALSE
602794,TRUE,FALSE
602795,TRUE,FALSE
602796,TRUE,FALSE
602797,TRUE,FALSE
602798,TRUE,FALSE
602799,TRUE,FALSE
602800,TRUE,FALSE
602801,TRUE,FALSE
602802,TRUE,FALSE
602803,TRUE,FALSE
602804,TRUE,FALSE
602805,TRUE,FALSE
602806,TRUE,FALSE
602807,TRUE,FALSE
602808,TRUE,FALSE
602809,TRUE,FALSE
602810,TRUE,FALSE
602811,TRUE,FALSE
602812,TRUE,FALSE
602813,TRUE,FALSE
602814,TRUE,FALSE
602815,TRUE,FALSE
602816,TRUE,FALSE
602817,TRUE,FALSE
602818,TRUE,FALSE
602819,TRUE,FALSE
602820,TRUE,FALSE
602821,TRUE,FALSE
602822,TRUE,FALSE
602823,TRUE,FALSE
602824,TRUE,FALSE
602825,TRUE,FALSE
602826,TRUE,FALSE
602827,TRUE,FALSE
602828,TRUE,FALSE
602829,TRUE,FALSE
602830,TRUE,FALSE
602831,TRUE,FALSE
602832,TRUE,FALSE
602833,TRUE,FALSE
602834,TRUE,FALSE
602835,TRUE,FALSE
602836,TRUE,FALSE
602837,TRUE,FALSE
602838,TRUE,FALSE
602839,TRUE,FALSE
602840,TRUE,FALSE
602841,TRUE,FALSE
602842,TRUE,FALSE
602843,TRUE,FALSE
602844,TRUE,FALSE
602845,TRUE,FALSE
602846,TRUE,FALSE
602847,TRUE,FALSE
602848,TRUE,FALSE
602849,TRUE,FALSE
602850,TRUE,FALSE
602851,TRUE,FALSE
602852,TRUE,FALSE
602853,TRUE,FALSE
602854,TRUE,FALSE
602855,TRUE,FALSE
602856,TRUE,FALSE
602857,TRUE,FALSE
602858,TRUE,FALSE
602859,TRUE,FALSE
602860,TRUE,FALSE
602861,TRUE,FALSE
602862,TRUE,FALSE
602863,TRUE,FALSE
602864,TRUE,FALSE
602865,TRUE,FALSE
602866,TRUE,FALSE
602867,TRUE,FALSE
602868,TRUE,FALSE
602869,TRUE,FALSE
602870,TRUE,FALSE
602871,TRUE,FALSE
602872,TRUE,FALSE
602873,TRUE,FALSE
602874,TRUE,FALSE
602875,TRUE,FALSE
602876,TRUE,FALSE
602877,TRUE,FALSE
602878,TRUE,FALSE
602879,TRUE,FALSE
602880,TRUE,FALSE
602881,TRUE,FALSE
602882,TRUE,FALSE
602883,TRUE,FALSE
602884,TRUE,FALSE
602885,TRUE,FALSE
602886,TRUE,FALSE
602887,TRUE,FALSE
602888,TRUE,FALSE
602889,TRUE,FALSE
602890,TRUE,FALSE
602891,TRUE,FALSE
602892,TRUE,FALSE
602893,TRUE,FALSE
602894,TRUE,FALSE
602895,TRUE,FALSE
602896,TRUE,FALSE
602897,TRUE,FALSE
602898,TRUE,FALSE
602899,TRUE,FALSE
602900,TRUE,FALSE
602901,TRUE,FALSE
602902,TRUE,FALSE
602903,TRUE,FALSE
602904,TRUE,FALSE
602905,TRUE,FALSE
602906,TRUE,FALSE
602907,TRUE,FALSE
602908,TRUE,FALSE
602909,TRUE,FALSE
602910,TRUE,FALSE
602911,TRUE,FALSE
602912,TRUE,FALSE
602913,TRUE,FALSE
602914,TRUE,FALSE
602915,TRUE,FALSE
602916,TRUE,FALSE
602917,TRUE,FALSE
602918,TRUE,FALSE
602919,TRUE,FALSE
602920,TRUE,FALSE
602921,TRUE,FALSE
602922,TRUE,FALSE
602923,TRUE,FALSE
602924,TRUE,FALSE
602925,TRUE,FALSE
602926,TRUE,FALSE
602927,TRUE,FALSE
602928,TRUE,FALSE
602929,TRUE,FALSE
602930,TRUE,FALSE
602931,TRUE,FALSE
602932,TRUE,FALSE
602933,TRUE,FALSE
602934,TRUE,FALSE
602935,TRUE,FALSE
602936,TRUE,FALSE
602937,TRUE,FALSE
602938,TRUE,FALSE
602939,TRUE,FALSE
602940,TRUE,FALSE
602941,TRUE,FALSE
602942,TRUE,FALSE
602943,TRUE,FALSE
602944,TRUE,FALSE
602945,TRUE,FALSE
602946,TRUE,FALSE
602947,TRUE,FALSE
602948,TRUE,FALSE
602949,TRUE,FALSE
602950,TRUE,FALSE
602951,TRUE,FALSE
602952,TRUE,FALSE
602953,TRUE,FALSE
602954,TRUE,FALSE
602955,TRUE,FALSE
602956,TRUE,FALSE
602957,TRUE,FALSE
602958,TRUE,FALSE
602959,TRUE,FALSE
602960,TRUE,FALSE
602961,TRUE,FALSE
602962,TRUE,FALSE
602963,TRUE,FALSE
602964,TRUE,FALSE
602965,TRUE,FALSE
602966,TRUE,FALSE
602967,TRUE,FALSE
602968,TRUE,FALSE
602969,TRUE,FALSE
602970,TRUE,FALSE
602971,TRUE,FALSE
602972,TRUE,FALSE
602973,TRUE,FALSE
602974,TRUE,FALSE
602975,TRUE,FALSE
602976,TRUE,FALSE
602977,TRUE,FALSE
602978,TRUE,FALSE
602979,TRUE,FALSE
602980,TRUE,FALSE
602981,TRUE,FALSE
602982,TRUE,FALSE
602983,TRUE,FALSE
602984,TRUE,FALSE
602985,TRUE,FALSE
602986,TRUE,FALSE
602987,TRUE,FALSE
602988,TRUE,FALSE
602989,TRUE,FALSE
602990,TRUE,FALSE
602991,TRUE,FALSE
602992,TRUE,FALSE
602993,TRUE,FALSE
602994,TRUE,FALSE
602995,TRUE,FALSE
602996,TRUE,FALSE
602997,TRUE,FALSE
602998,TRUE,FALSE
602999,TRUE,FALSE
